,Performance,Student ID
7229,Horrible,7caccd14a8def4dc
7230,Abysmal Failure,10f9f7cd9e209c35
7231,Excellent,67d2e4145904f727
7232,Average,1257107784f6d586
7233,Average,4e17ee441b5e15ac
7234,Great,50db53856e1fb217
7235,Below Average,760c28812af7988d
7236,Horrible,1e8a731436027329
7237,Abysmal Failure,530f72fd17b8f925
7238,Below Average,1b74f56a85c5f2db
7239,Terrible,1081e60325bffa7e
7240,Good,6c499b1008bf036c
7241,Great,d8766e0e9db032df
7242,Failure,2f674fd3dd68e8b0
7243,Below Average,38d8afd574a52a40
7244,Abysmal Failure,ddc376f882532a7b
7245,Failure,7e42ab1859c50346
7246,Bad,4450fd6a513e52a5
7247,Perfect,222fc2229bbdedb7
7248,Failure,5ba4de4cb8c9ae84
7249,Unsatisfactory,e904e7c09d47a8c4
7250,Good,4184341ae06589a2
7251,Perfect,666abc065983e702
7252,Terrible,bc62c122ae0b0e86
7253,Failure,11a2dc5630ca6d71
7254,Above Average,031494d903474c71
7255,Terrible,df6ac975f6636395
7256,Perfect,2ba1e35d7c69bfce
7257,Outstanding,c6e637c0a25c2748
7258,Good,503f24890f9ce1fd
7259,Failure,5b8a553a1f397b48
7260,Great,0593696def81bbe6
7261,Below Average,3b121a2045f13c7c
7262,Horrible,736c045ba8c7faae
7263,Great,2358e10012ea876b
7264,Good,0059841a5ba3ed4a
7265,Failure,df0c71dd97831a81
7266,Below Average,f52cc67b9755049d
7267,Good,81bb041b3ecd1146
7268,Abysmal Failure,71dc6bd219c8c0f5
7269,Failure,8060eba9ce2e3f92
7270,Bad,949f8b45b7759493
7271,Unsatisfactory,95794060961f6afb
7272,Terrible,3e7042329cb90d03
7273,Excellent,9dc28f20a8a1971b
7274,Unsatisfactory,5060a263b6c58172
7275,Outstanding,2938954b191b8b47
7276,Great,6c4511fc5342196f
7277,Above Average,203fa2dac7c1232c
7278,Perfect,78101bdd2eeb81df
7279,Above Average,09991770680eb0aa
7280,Unsatisfactory,6ba9f189fe2c1b56
7281,Perfect,d180bd9c9fc15cf9
7282,Excellent,5c44153bc5d324d1
7283,Above Average,a7e8a75a7247c2a1
7284,Bad,701984d052d0ee33
7285,Good,4cb614854e92e3a0
7286,Excellent,06dfa40c6f7d8ddf
7287,Horrible,e3a3b3da65d41688
7288,Horrible,e05796389457ddb6
7289,Outstanding,c4fd7f63c52e832c
7290,Outstanding,fdd6f1489cacd584
7291,Horrible,5fdb75bcb220cdff
7292,Below Average,9feeabcdff80c14d
7293,Average,a6b596ebbc7dc091
7294,Above Average,639c396b2305acfe
7295,Horrible,f6f66740fee40234
7296,Below Average,3a43a4508fafaf4e
7297,Perfect,8887f1d97c4cb07f
7298,Failure,bdcef9797f73f604
7299,Unsatisfactory,7b36d5e28574d149
7300,Above Average,744c2ae81135ea04
7301,Failure,5f0d88cb00657c37
7302,Average,66eea2569a7b6fc4
7303,Terrible,e19b52cbc6792749
7304,Bad,ffb1074105955182
7305,Unsatisfactory,a43a440dd4527b43
7306,Good,9ac97d84ba34bdaa
7307,Bad,b83c62d813e6e3d9
7308,Bad,7b22ebb84ead9bbf
7309,Above Average,1497ced1d4bfeaf2
7310,Abysmal Failure,4de011937315c74d
7311,Bad,00a000bbc4d590d4
7312,Terrible,f6be3748d8956661
7313,Good,f0822d6004f78935
7314,Above Average,340d1168962a6116
7315,Horrible,0c44386f574485e3
7316,Outstanding,9a4ce5764107ec9a
7317,Outstanding,9e28856d0ab2752a
7318,Terrible,2d81091df11ec226
7319,Above Average,96ae9edad3dd9900
7320,Average,522ce73ea2169151
7321,Average,48cda82800947c35
7322,Perfect,d6dbbd15c686fcdc
7323,Abysmal Failure,fb846d16dff979f1
7324,Bad,bee81731cf0c1e9b
7325,Outstanding,581805bd523b78cb
7326,Above Average,7759c7c3f9bda2e8
7327,Abysmal Failure,3104a3e1ddf0b3bc
7328,Above Average,6e9725ba5769782c
7329,Abysmal Failure,296df31bd0684391
7330,Great,e3646f118f816e6a
7331,Failure,3bc2c16194fbf1a0
7332,Outstanding,777f12c15494837f
7333,Excellent,edb7da15a2a8cf59
7334,Good,59f2f391dc3bb6d4
7335,Terrible,48c94fcd17cc4f28
7336,Outstanding,6478d00172f3e331
7337,Below Average,373001601cad3b4f
7338,Horrible,ed394792a5330271
7339,Average,7371de48771659ff
7340,Outstanding,9a2b4d1edd9dee4f
7341,Unsatisfactory,5b30879d4f99daeb
7342,Perfect,fd61387a9333a07d
7343,Above Average,458eb55413f92888
7344,Good,31cdf8c796870c2d
7345,Perfect,913a83b82a24210f
7346,Excellent,00e897e0b3b37ebb
7347,Excellent,120b1306a6cc3a51
7348,Excellent,6e86a17b269035b0
7349,Below Average,4585cf02c478d959
7350,Above Average,f3ab92767bb06b9f
7351,Average,60c31a0c219d0f02
7352,Outstanding,b31b6cb4277129ea
7353,Bad,b76e0cd48a3b9329
7354,Outstanding,9cfb76287a2c941c
7355,Abysmal Failure,0ab6da657f9303de
7356,Good,e855e03d3f94342d
7357,Terrible,a4fea097e9e3b620
7358,Great,cc2c09685cc33458
7359,Above Average,40f4d3f643cfc3b0
7360,Excellent,57aaab02991d9b9b
7361,Average,46644db789c6bb24
7362,Above Average,43d4ae86f712cee6
7363,Outstanding,1f43be181686403c
7364,Bad,5b01c851c382b928
7365,Terrible,2b075ab9dc23d50d
7366,Excellent,7e1581ba94547ee1
7367,Failure,b0dac3dc52068904
7368,Outstanding,0e95786b1f0195ae
7369,Good,8757d84ad0e2dabb
7370,Bad,1c6c0f5cf6fa6a03
7371,Bad,1298ed1ebbc74654
7372,Below Average,0c2e67d236c78476
7373,Bad,dac8ee9b8230eba6
7374,Above Average,2ed1464c60ce17c2
7375,Below Average,81071d2df7aaf569
7376,Bad,0f0332a17b628658
7377,Below Average,43c5c0c1d0c276f1
7378,Excellent,746a586723fa9db5
7379,Perfect,f292e0723df2c1d6
7380,Horrible,59c132fdc5d62886
7381,Great,f118fa0070a05a70
7382,Average,737ccc3840f21c7f
7383,Average,3a71ab06904ceee1
7384,Average,f8660ef753b6329a
7385,Average,3127c90a72ea063b
7386,Abysmal Failure,17b873488608b366
7387,Outstanding,076042dadb620e66
7388,Below Average,53e91449755bbbb9
7389,Excellent,14855dfee71ecd98
7390,Above Average,19d998eeda2d8ae4
7391,Horrible,a53d4ef3524644c4
7392,Great,47ca8004ab732453
7393,Horrible,3460c04d572d5b38
7394,Abysmal Failure,7e99042cb4d733b2
7395,Horrible,c89ffbeef90e2aa3
7396,Abysmal Failure,2f4782eb42870332
7397,Horrible,bbf6c5e670f7acc3
7398,Great,495c28bf4ab96888
7399,Horrible,e3aa1b2cdba773f6
7400,Excellent,18ba00c060dbd3bd
7401,Outstanding,c799cd80c4aec791
7402,Below Average,c2044933f340e239
7403,Unsatisfactory,70b9a6191c5a8674
7404,Great,4dad0ec65b5774a9
7405,Above Average,740fe29ef3c24d4d
7406,Good,176f9321a54930a2
7407,Failure,10e2b953e32f0206
7408,Bad,fa823cd4b69d6606
7409,Excellent,31293553e21bd394
7410,Great,6791287788f54748
7411,Average,0d032db470062c3c
7412,Bad,00388866463c5622
7413,Unsatisfactory,95b0e230244a3953
7414,Below Average,106778c6f0033e06
7415,Bad,e3961918cf4b6a16
7416,Bad,a803c914a5e7c90d
7417,Average,ecd0308552eebdc5
7418,Failure,e686e4d2c40a1f97
7419,Excellent,13d51f3836ffc36a
7420,Outstanding,702ff465ed1effd8
7421,Above Average,581b97c9c3781bea
7422,Horrible,fc8d587ddee72a24
7423,Failure,3ede28b0e6d4731b
7424,Excellent,dacf5501607e5dbe
7425,Abysmal Failure,9a78d754a6182f4e
7426,Excellent,c32518541b0e82b0
7427,Abysmal Failure,43183c1c38a77436
7428,Outstanding,16e240fbd5091715
7429,Excellent,d55d1db4e39e3d77
7430,Excellent,9d08d5bc7b0c94e0
7431,Perfect,234776fa2579b451
7432,Excellent,59bb2a1e71368b18
7433,Unsatisfactory,9c3c44fae2108d3e
7434,Failure,e8756d0c0e40a811
7435,Great,d39890d11f8edfd3
7436,Outstanding,8ef83f1d48c77894
7437,Great,97fbdf9d98368448
7438,Unsatisfactory,446ac384de09d7cb
7439,Great,455940a560e25123
7440,Above Average,cb7863e3161a7276
7441,Average,c83eb7c689850c6d
7442,Perfect,31c15ad007ec9e42
7443,Abysmal Failure,6124a26894aeb0d5
7444,Average,734e004703235bb9
7445,Outstanding,38e4fa398514c3aa
7446,Terrible,df07f5c0168e5f73
7447,Failure,74e501efaa97106c
7448,Unsatisfactory,0c520e7302d7ca32
7449,Good,786fb9f31d7b7cb7
7450,Terrible,30b53f38b5e79bc9
7451,Below Average,b100411d461cb0c6
7452,Abysmal Failure,ea2836745611c986
7453,Average,a26beea602933be8
7454,Great,90253ad7159302af
7455,Bad,b38d27fbc151350e
7456,Unsatisfactory,1d7adba8e3222ac5
7457,Good,c55111ed66eea96e
7458,Above Average,be446af3fc138385
7459,Good,f7c92b4ec3dfe673
7460,Average,f5bd0396159aba32
7461,Perfect,9478640faf4e38e6
7462,Failure,a7e140cb2d20461e
7463,Average,67f171f6581f69cd
7464,Unsatisfactory,1cb01ea3586ed6c5
7465,Terrible,39454121aa6626ce
7466,Great,e997a080142566a7
7467,Good,269695edaef559ca
7468,Terrible,7429df152bca0127
7469,Below Average,2fd12144443ac828
7470,Excellent,799deccea4f46b94
7471,Above Average,849454c198b71c7c
7472,Failure,4d02e7bf39a36851
7473,Below Average,73331f974e47df75
7474,Great,6b60ddccaacc9be7
7475,Perfect,174038a0e49e1af7
7476,Great,978981d2e3a0df70
7477,Outstanding,59aa42ed98a86e2b
7478,Unsatisfactory,c07bc60bea445ad7
7479,Good,e7caf9b1f34b1714
7480,Abysmal Failure,bb933ebeb37a29e9
7481,Great,8734a3c6968ec6eb
7482,Terrible,b0f29cc06295a71e
7483,Above Average,44ffdd59895aa22b
7484,Above Average,73bcf99b0265bda3
7485,Horrible,a3d0b22e80dc49dc
7486,Excellent,d7d817d10eb4cdfd
7487,Excellent,18c5beb24b89f0a6
7488,Terrible,b6888f3b4ee88509
7489,Outstanding,b1e9c98cf4c7b530
7490,Great,5bfc736292a4403e
7491,Perfect,2ab65635e8cc8f83
7492,Unsatisfactory,3ff0d1b0d7262101
7493,Bad,d91fa3aa68117108
7494,Below Average,39a010a3af711abf
7495,Horrible,9f8027f1c78b90b8
7496,Average,2249d25ee4a4446c
7497,Great,d52611092a3439b0
7498,Unsatisfactory,685a3f482eaa43ef
7499,Bad,830b8a0aea5009e7
7500,Horrible,52421520dda96360
7501,Average,b0933db39bb9647b
7502,Terrible,ea373d2616aef97e
7503,Failure,e2c3a367653eabca
7504,Below Average,6f0e8ca7a6fbe167
7505,Failure,303c968dd3b44098
7506,Terrible,02bbca6a4621a2de
7507,Outstanding,b281368820ea34f8
7508,Bad,306a6a55b331f59c
7509,Failure,09c21c48795d7c1c
7510,Horrible,45ba9bcca6595a43
7511,Bad,53c13b8d98110263
7512,Unsatisfactory,47588b106f471907
7513,Great,ec8f6b38759846cb
7514,Terrible,2e573a0dad32bd6a
7515,Abysmal Failure,441bdf5015c7563d
7516,Great,d933795f105a3694
7517,Outstanding,866d2943b35815c6
7518,Bad,89510eeb3ef14d16
7519,Below Average,da1fe90c92c47ca9
7520,Failure,2ea7652c0d411668
7521,Good,7a9264946e90adb6
7522,Bad,b0a6638f94c80d6f
7523,Good,c15e288e03b331b5
7524,Abysmal Failure,9a855c2c7eae2c57
7525,Unsatisfactory,438cb13339cd9f67
7526,Excellent,1bfc5edf14321b05
7527,Good,ebd782c5c2a06193
7528,Average,f38e202bf88577d2
7529,Above Average,f439eca7b07adf64
7530,Failure,503b5068959aaa7c
7531,Below Average,87c82f98a4755377
7532,Great,4f2ab222156adb74
7533,Great,fe6eeca07e5f2cc2
7534,Below Average,da08dda2bea2d59a
7535,Failure,8346cd25b3d0b460
7536,Perfect,d37ba580d4af9fce
7537,Excellent,95eb48d6b08d2de2
7538,Outstanding,67bd7b241f4fecf1
7539,Failure,0df9784ccbb421eb
7540,Failure,a7a7ec42c37fb059
7541,Above Average,f67c89647008bbd9
7542,Outstanding,cfae7c0e8a2bfe8b
7543,Perfect,4e54b77ab20fd602
7544,Good,d8bdebd7641d7fd8
7545,Bad,913e44e8259bdca2
7546,Terrible,649c14562e9934c4
7547,Above Average,72db4b7e0062efbe
7548,Bad,6c9d5e0282683dce
7549,Average,02a16e1a19da1fd4
7550,Bad,9ad3f5ebbef523ca
7551,Unsatisfactory,64add8a8695f2a23
7552,Great,5f6330be4891bb8f
7553,Outstanding,3cca2b352bd17a4e
7554,Bad,34f28743f3604a7b
7555,Perfect,7b922ff62d5dce87
7556,Abysmal Failure,8dc9d1d57998707a
7557,Good,a41bbf74bede1753
7558,Abysmal Failure,5f24780a4738712f
7559,Below Average,ad33c7e4df0a60d8
7560,Outstanding,1af4b847de4a0da1
7561,Great,163463def77c57a5
7562,Great,cc79d815b509bd78
7563,Abysmal Failure,5b0dd511170388ed
7564,Abysmal Failure,1230aebf93724049
7565,Perfect,c79f1bb18b3e3a71
7566,Average,a53c1cb2d113d076
7567,Great,77d79d4705febaa0
7568,Abysmal Failure,65e3b3d2f7d83d75
7569,Horrible,1c2a3a11b5490136
7570,Terrible,0541bf14b04474db
7571,Excellent,cb53f53f637f8661
7572,Excellent,d3e726de35a3fc05
7573,Below Average,08ce794e6a314bf6
7574,Terrible,dfed4d51e22c86c6
7575,Average,ac80ba9ad6cce0b2
7576,Excellent,a28a4ed8cb84c928
7577,Abysmal Failure,cec55e9b4a6a8a93
7578,Failure,ee74690c5f89805b
7579,Horrible,1c45f5484ddd0c5e
7580,Average,7cfa1ccf1af52c60
7581,Outstanding,4aad037288ce99b6
7582,Great,17af341b6855c26f
7583,Abysmal Failure,fbfc70d132edcd37
7584,Good,93587fe79eb4c503
7585,Perfect,afaf4deca6ab6ed1
7586,Excellent,e7946e993685ee4f
7587,Terrible,a9bb35dc7e3618a1
7588,Bad,bc4a36bf1581ad3c
7589,Great,62dceeba30e1d02a
7590,Abysmal Failure,358f23717395d3e0
7591,Below Average,3037bf8b50c96b00
7592,Horrible,184f8816481fa48d
7593,Great,5b7507f511c1f5c9
7594,Terrible,5b2ff6f81222fb7e
7595,Bad,d37853a1cec9753a
7596,Unsatisfactory,9400c73625a52908
7597,Good,48280bcbc1f0afd3
7598,Abysmal Failure,44fa1206b2d1185f
7599,Great,56fe5fdc80662865
7600,Above Average,578b57d7599fa241
7601,Perfect,b2fb1295de77adaa
7602,Excellent,9ecdb8b3fc0f63e6
7603,Outstanding,b79f23f01b27352a
7604,Great,8ca750b874f2df76
7605,Great,9a25047bfc71eba4
7606,Terrible,385495cd42351520
7607,Failure,ad0c60ac8d6373ac
7608,Outstanding,2bb4e1e3f5f19a48
7609,Above Average,c6cb428d88590ba8
7610,Bad,aeb7686f6778d30f
7611,Bad,f42fa9e10159bcb2
7612,Great,bc0b278f4cc3fa4a
7613,Above Average,7cc0eed8bc15e8f7
7614,Bad,027662586516fd6f
7615,Good,929f8d7f6cfb3793
7616,Above Average,432f7f9af90c22c7
7617,Terrible,bf015479cd14d00f
7618,Excellent,44a51bd2a23ec487
7619,Bad,294ab7f4bc3f5e32
7620,Great,45bab6d73b06edfb
7621,Average,46961f21e9fbcad2
7622,Excellent,b9d52281491a6a54
7623,Bad,24637f485782cd79
7624,Above Average,2333de93f0821a7b
7625,Below Average,2771110995186f3e
7626,Bad,fc05092a0b532fff
7627,Abysmal Failure,a934bf31ae95c7b4
7628,Bad,b7b209c5a90fea50
7629,Average,9224a0cc04f03649
7630,Below Average,c86ef2ea0d09ff15
7631,Bad,107ebb1d4a6c954f
7632,Horrible,7debfd5522ad865d
7633,Horrible,77a4a1f63f3c5e6b
7634,Failure,f880290c457d1905
7635,Average,cc6541ef381c032f
7636,Perfect,c38c86614720b7bc
7637,Below Average,1545d1ac1fd9f497
7638,Good,d8d18364b2165c74
7639,Bad,a8d08cfb06615c79
7640,Average,e392d3f8f11637ee
7641,Good,b0cef10d0d3c1738
7642,Good,19760c5f3dad8606
7643,Failure,a1e299c432dbc1f2
7644,Failure,13cad3744f363ec0
7645,Good,3c067b3e9848823f
7646,Horrible,c69291e5f255ac80
7647,Excellent,6683bfb1f2b45a6f
7648,Horrible,5673d8b53c57e8f8
7649,Excellent,52927e073b0bf9be
7650,Good,57ab8e631bee8338
7651,Bad,3336c043ad74f5c4
7652,Great,424ebd5501fdc372
7653,Excellent,64c9c9eab821c13a
7654,Above Average,f757f0373da5f6d8
7655,Terrible,783b918a06c9050b
7656,Terrible,a3a4cb5eb9887e25
7657,Unsatisfactory,8eb4c292c8865c7e
7658,Bad,4aed0437797c8b69
7659,Horrible,d412bc4134f4fb5e
7660,Perfect,823d2b89847486a3
7661,Failure,ec2e34a68bcf5ad8
7662,Failure,60dd5492668437e3
7663,Unsatisfactory,d33c599428f5e172
7664,Terrible,b624a3ae7a47ad47
7665,Bad,b387078853276c2f
7666,Terrible,1053c9ac5fd321a5
7667,Great,b0f7297358ae3d40
7668,Average,8dd00c413067b41e
7669,Terrible,7e94620a59120b4d
7670,Great,dbd114a8f04b469a
7671,Below Average,b8233144b9d251f7
7672,Horrible,7a017b8eb971d579
7673,Good,9e22f048799d2239
7674,Below Average,2a32d956fd40ffd4
7675,Below Average,1942df1d5909e35e
7676,Unsatisfactory,fe533c26db384cac
7677,Failure,7cbee6747804e1af
7678,Average,7387fa3ec607814e
7679,Perfect,6c60abe253ae2f95
7680,Good,49add4b329b84906
7681,Below Average,bb333764e46f5c8d
7682,Average,cb35f1395d1b6482
7683,Perfect,d5baa4445efc2c38
7684,Great,00a4b729c41c824b
7685,Terrible,95268da6a59c1ee5
7686,Bad,a2ef0c8ebacf153d
7687,Abysmal Failure,459b74bdf80ce071
7688,Failure,2bc6b93530d3e4ac
7689,Failure,7ab434a6df0c7c1b
7690,Terrible,0f6d44ce4245b7bd
7691,Failure,78b6e2f43c35a5b1
7692,Horrible,858640942239b337
7693,Great,d85ca04b8b0cf215
7694,Failure,d145160b0a4fe17c
7695,Terrible,2fad531689a8240e
7696,Perfect,f9be994c8bf65ee6
7697,Terrible,3e447c5b0c03c9ec
7698,Below Average,465ba7d38ab2693b
7699,Unsatisfactory,8f3f42a4ed330c60
7700,Bad,ba672c91ed16928f
7701,Terrible,8b6fdfa708fdcce5
7702,Great,5c0f405cba614260
7703,Perfect,0f1a24ccbd75dff8
7704,Unsatisfactory,165c5835d1dc47b8
7705,Bad,b8e7e439c7131c91
7706,Abysmal Failure,8127b1941ac1e8ab
7707,Average,ad7e3437faa13d04
7708,Above Average,8bd12ee379ab3462
7709,Perfect,f4a32592a0e5a108
7710,Great,8831a5c813bd9fe3
7711,Abysmal Failure,97f02bf69fd05f35
7712,Below Average,67c99292579aaa92
7713,Horrible,c449f7278779537d
7714,Perfect,229996477629b1d2
7715,Terrible,a1b19c1740b42dfc
7716,Bad,530057bdf075b185
7717,Outstanding,e445d93b7061e50d
7718,Unsatisfactory,005b2f5ae9ada479
7719,Perfect,b37daa147facd94e
7720,Failure,5d607aaedb2c8570
7721,Failure,f5e941d321ae081f
7722,Great,59146cb032c6dc96
7723,Failure,dc21580a03991af6
7724,Excellent,26a992506c0a8e1a
7725,Below Average,f06589b401b9972a
7726,Bad,cf2a7edcbd69bd61
7727,Excellent,82ef423081e5a8b5
7728,Terrible,071bca6556148161
7729,Average,fb1216ff3fed0de7
7730,Above Average,112ace583a8cc338
7731,Outstanding,58d021409aa60fc3
7732,Terrible,57ad34c72f03450b
7733,Failure,43318cae4e95c818
7734,Outstanding,8b6b6ea28169f6f9
7735,Excellent,0d62d03970d274e1
7736,Excellent,63f6211af94229a0
7737,Terrible,9683e099a448d3ee
7738,Outstanding,89d05c68f119ec7f
7739,Below Average,ad628a623b6fd08e
7740,Good,6dee443e095b7f34
7741,Outstanding,777cadb3291ef07d
7742,Excellent,893d058e8ca94b20
7743,Failure,430bab803431aee2
7744,Abysmal Failure,fad0acc62ae9ae51
7745,Failure,04e193cc936db1c2
7746,Abysmal Failure,8c9d683d71d62ce8
7747,Below Average,c2116706266f52da
7748,Terrible,86ca66237f41674f
7749,Below Average,70acc8a98b060a5d
7750,Horrible,a13d90d187ba4ce1
7751,Great,9ec3ae051ff3a9ed
7752,Bad,ce363b34b00125a2
7753,Good,4ef551061f2153c5
7754,Terrible,2e0eb3d25d0227ac
7755,Bad,0222e0d31e4864a0
7756,Bad,4ed538eaa022d00d
7757,Terrible,f5eece1babe98b43
7758,Good,5951b1dc3a8a8b0b
7759,Great,e0b3164843bb747d
7760,Average,bb96549b5baf7d97
7761,Abysmal Failure,91cb658b34ff368a
7762,Perfect,af17a7f6ca0c132e
7763,Average,d77bff74b6bb6bc3
7764,Below Average,1ef248a0eefbd409
7765,Below Average,3cdff76d39f54727
7766,Horrible,62f4f60a358f242c
7767,Failure,50da145fd49f4cee
7768,Above Average,057522c7d3ea366a
7769,Outstanding,23e78d7efc0dda59
7770,Terrible,1f36167e84c190d0
7771,Abysmal Failure,b49371e24c40e703
7772,Good,08f853aa31c8b9db
7773,Excellent,7bb1b375678753f3
7774,Above Average,0e79958709b8f663
7775,Great,c739d65676c328f5
7776,Failure,4eebaf1ba872a6d1
7777,Great,8b020183c8794e8a
7778,Horrible,e3158c669bbd9b2d
7779,Unsatisfactory,5314c86f788721ee
7780,Above Average,9dfd52cc92e7ec99
7781,Abysmal Failure,86dcdf7dac93dcf2
7782,Average,0b5b6826eef7bf56
7783,Outstanding,deafca0ef7aeb174
7784,Good,25a8783cb2f835bd
7785,Outstanding,c02faed0c126b8d9
7786,Bad,d289e2e4e01e2270
7787,Above Average,ece06628eb3dea09
7788,Good,fe31ff8bfdae9430
7789,Abysmal Failure,bb16b938dd5cea26
7790,Excellent,59a783a7af890f58
7791,Unsatisfactory,fb86b447e262c3ce
7792,Bad,9d0eef7487da0429
7793,Below Average,08e1e93cc0818438
7794,Below Average,3936314f17ffe54a
7795,Excellent,02fce809cce2eb4d
7796,Perfect,94cd0aa9d2072956
7797,Perfect,3f69826c71ccf1f8
7798,Failure,0914ddbc1223f0b7
7799,Great,8feef9ca08c087c7
7800,Unsatisfactory,aa94af06bd690452
7801,Excellent,694e2bcffb305534
7802,Unsatisfactory,0268680bb4838637
7803,Below Average,fd8c57c5ae3bb2dd
7804,Excellent,483767489496fb23
7805,Below Average,0910994c2f6d6ff6
7806,Average,25723d9a19a82335
7807,Horrible,f334fc08d2f78421
7808,Good,e5214e04a41199e8
7809,Perfect,44f2cc3a8f80dd8b
7810,Good,cf1caa303963358f
7811,Perfect,2c7b8008e9ffbd53
7812,Perfect,26c6cc21dae29a14
7813,Abysmal Failure,b4152330ca2851c6
7814,Failure,92db9909c581efb9
7815,Below Average,a97895bef1f041ee
7816,Horrible,8bb32a5abaa258bf
7817,Good,5ff8131e4b675c9c
7818,Bad,2b5deb22b69fd761
7819,Abysmal Failure,b5d59a2043bf79bf
7820,Excellent,45e6b733c50151ea
7821,Bad,cd60eb65ca47ce77
7822,Great,856c9d174d1f30a1
7823,Failure,6f422e8516b6a47a
7824,Bad,96132e47d563b019
7825,Bad,e19879d905dd4068
7826,Good,b181d02c6dc60348
7827,Perfect,5f7323718ccc756d
7828,Failure,da6beba4157c621a
7829,Outstanding,5bf9026376004e64
7830,Outstanding,faf2f3f19c63d663
7831,Perfect,2ae522cb63a365b1
7832,Perfect,0084a0d765b2bb8f
7833,Great,ea8b72c0bdcb8216
7834,Below Average,8db295cbff403610
7835,Excellent,6af35a928357dfc9
7836,Failure,a3e77d45b9fe5f39
7837,Below Average,b318fe1ecdf70dfd
7838,Below Average,389eb2937d96f91c
7839,Unsatisfactory,42b8f5c1c67c63e9
7840,Unsatisfactory,dc42833b39ee8866
7841,Average,1f2cb6a1857fcc9b
7842,Good,af58da8cb6d855e4
7843,Unsatisfactory,7313e589fdb6cff3
7844,Abysmal Failure,5184ae3543855509
7845,Excellent,ccbd1ee64ad6a3a3
7846,Abysmal Failure,3f1a0d8b22f3ec8a
7847,Perfect,42ac5259ac2b6068
7848,Bad,5b0b37655896bedb
7849,Outstanding,d3bb77958912d90a
7850,Terrible,2cd8f1840481734c
7851,Excellent,d90195f0fe6b8c14
7852,Excellent,52637cee8023eec8
7853,Unsatisfactory,5965e4eeca0dddf6
7854,Above Average,6da6836878e89f93
7855,Terrible,9eeabc0894a9899e
7856,Unsatisfactory,8df78c8e725de722
7857,Below Average,c6ea404e1bf1f999
7858,Outstanding,f1538ff99f86375c
7859,Bad,eb3617a93de6e913
7860,Terrible,fbd8189c14dff1cb
7861,Abysmal Failure,cb120dce324a5ee3
7862,Great,7646f2312f06c5d9
7863,Above Average,71887b12ee45642a
7864,Above Average,b036279941fc0811
7865,Failure,e842ccc965f8a8e0
7866,Excellent,c9d55887770b18c8
7867,Failure,5f8501c0a67740c3
7868,Good,afb29d0af7bbe282
7869,Failure,703be676b26d3df4
7870,Outstanding,30f8c0bb6bc7aec1
7871,Terrible,7b2787c68fe27b59
7872,Horrible,95fa5622d0afde55
7873,Below Average,2d02a7a7b8c9e715
7874,Average,2c0c18d205c6c1f2
7875,Terrible,9acc4b7e9cd7c1a3
7876,Horrible,0d200275cb93114d
7877,Horrible,cb22b2c211f8a98c
7878,Horrible,8d6dfbc2fd912bc1
7879,Average,c93e4c2bff2a9327
7880,Below Average,d449235d2737fd82
7881,Unsatisfactory,dd7cbf301edcf53a
7882,Failure,e081b0bf59debf8d
7883,Above Average,5d3f0938eb93f421
7884,Good,23b126187f2d84f1
7885,Above Average,9f6243754c40c7ad
7886,Abysmal Failure,a9fb396320adea09
7887,Failure,c65fe89b231ea6c9
7888,Perfect,f3234a0a40509d5c
7889,Above Average,6df95b577e2bd4c2
7890,Terrible,9b23b81c6f8bf7b8
7891,Average,6732d542059ea449
7892,Below Average,cf09e09991c387f7
7893,Average,ee91e63957807921
7894,Bad,55bb98d4fec17dde
7895,Failure,5cc3471fc9312764
7896,Failure,119e9621055a77d4
7897,Abysmal Failure,c7117c3e9752f54c
7898,Failure,62142a8ec657bff2
7899,Average,3a59cc7b3ef9f5d7
7900,Outstanding,cdd05d48da4714da
7901,Perfect,b3f610e638284429
7902,Bad,412cc5a83cb0c477
7903,Terrible,b8d2bdceeeb427da
7904,Average,407d7c06dcf1717d
7905,Above Average,09bcb17e3a74eb3c
7906,Failure,84bfdabfc9d519fe
7907,Above Average,d0e7e5cd7edb47eb
7908,Great,3229ef36111de5a0
7909,Failure,b055b6219da89983
7910,Terrible,660174d0b5736be6
7911,Unsatisfactory,08a74107722e9e12
7912,Great,e4bf23462896e665
7913,Horrible,b6deec4733b72f3c
7914,Above Average,2c922245c3bbc8ed
7915,Horrible,7efac69b15287d71
7916,Terrible,c61ff1dd4afa138d
7917,Abysmal Failure,7fc1be7fe3b27d8a
7918,Terrible,ef04b9dd89df4d1e
7919,Perfect,4af4a3bc319da71c
7920,Abysmal Failure,37ba4105bd988d10
7921,Bad,7586eee275b49ffa
7922,Above Average,fedc08a1cdb6c1cd
7923,Terrible,fee29c77e085a899
7924,Outstanding,11eae40f9ddc2ee3
7925,Outstanding,07695891b2ee3dec
7926,Good,1fd4cb08843979c6
7927,Horrible,e1f976006d118431
7928,Below Average,67d7e9e650bcfc4b
7929,Outstanding,a750a6e60d9aac2f
7930,Bad,fda8b66bb1c69427
7931,Great,328af71c06247bae
7932,Failure,68486611f703f7da
7933,Outstanding,3a279032bc442dd9
7934,Horrible,10e245aadb3ffe36
7935,Abysmal Failure,561f634efdae2437
7936,Horrible,edd0bd4685d92fa1
7937,Average,be1b8f12412188da
7938,Good,f6c0e620f7bd244b
7939,Terrible,a23084cf877ead55
7940,Unsatisfactory,cfa33307a2727aaf
